State,date,cases,dailyCases,deaths,dailyDeaths
Virgin Islands,2020-07-09,153,9,6,0
Virgin Islands,2020-07-10,167,14,6,0
Virgin Islands,2020-07-11,181,14,6,0
Virgin Islands,2020-07-12,206,25,6,0
Virgin Islands,2020-07-13,217,11,6,0
Virgin Islands,2020-07-14,243,26,6,0
Virgin Islands,2020-07-15,249,6,6,0
Virgin Islands,2020-07-16,263,14,6,0
Virgin Islands,2020-07-17,283,20,6,0
Virgin Islands,2020-07-18,297,14,6,0
Virgin Islands,2020-07-19,297,0,6,0
Virgin Islands,2020-07-20,308,11,6,0
Virgin Islands,2020-07-21,308,0,6,0
Virgin Islands,2020-07-22,336,28,7,1
Virgin Islands,2020-07-23,342,6,7,0
Virgin Islands,2020-07-24,352,10,7,0
Virginia,2020-03-07,1,0,0,0
Virginia,2020-03-08,2,1,0,0
Virginia,2020-03-09,5,3,0,0
Virginia,2020-03-10,8,3,0,0
Virginia,2020-03-11,10,2,0,0
Virginia,2020-03-12,17,7,0,0
Virginia,2020-03-13,30,13,0,0
Virginia,2020-03-14,42,12,1,1
Virginia,2020-03-15,45,3,1,0
Virginia,2020-03-16,51,6,1,0
Virginia,2020-03-17,67,16,2,1
Virginia,2020-03-18,78,11,2,0
Virginia,2020-03-19,94,16,2,0
Virginia,2020-03-20,115,21,2,0
Virginia,2020-03-21,152,37,3,1
Virginia,2020-03-22,219,67,6,3
Virginia,2020-03-23,254,35,6,0
Virginia,2020-03-24,291,37,7,1
Virginia,2020-03-25,390,99,9,2
Virginia,2020-03-26,603,213,14,5
Virginia,2020-03-27,605,2,14,0
Virginia,2020-03-28,739,134,17,3
Virginia,2020-03-29,889,150,22,5
Virginia,2020-03-30,1020,131,26,4
Virginia,2020-03-31,1249,229,27,1
Virginia,2020-04-01,1511,262,18,0
Virginia,2020-04-02,1706,195,18,0
Virginia,2020-04-03,2011,305,46,28
Virginia,2020-04-04,2408,397,52,6
Virginia,2020-04-05,2636,228,52,0
Virginia,2020-04-06,2877,241,54,2
Virginia,2020-04-07,3332,455,69,15
Virginia,2020-04-08,3644,312,60,0
Virginia,2020-04-09,4041,397,109,49
Virginia,2020-04-10,4509,468,121,12
Virginia,2020-04-11,5076,567,130,9
Virginia,2020-04-12,5273,197,141,11
Virginia,2020-04-13,5746,473,149,8
Virginia,2020-04-14,6173,427,154,5
Virginia,2020-04-15,6502,329,195,41
Virginia,2020-04-16,6891,389,208,13
Virginia,2020-04-17,7492,601,238,30
Virginia,2020-04-18,8053,561,258,20
Virginia,2020-04-19,8536,483,277,19
Virginia,2020-04-20,8989,453,300,23
Virginia,2020-04-21,9629,640,325,25
Virginia,2020-04-22,10265,636,349,24
Virginia,2020-04-23,10999,734,375,26
Virginia,2020-04-24,11595,596,413,38
Virginia,2020-04-25,12365,770,436,23
Virginia,2020-04-26,12969,604,448,12
Virginia,2020-04-27,13534,565,458,10
Virginia,2020-04-28,14338,804,492,34
Virginia,2020-04-29,14961,623,522,30
Virginia,2020-04-30,15846,885,552,30
Virginia,2020-05-01,16901,1055,581,29
Virginia,2020-05-02,17731,830,616,35
Virginia,2020-05-03,18671,940,660,44
Virginia,2020-05-04,19492,821,684,24
Virginia,2020-05-05,20256,764,713,29
Virginia,2020-05-06,20256,0,713,0
Virginia,2020-05-07,21570,1314,769,56
Virginia,2020-05-08,22342,772,812,43
Virginia,2020-05-09,23196,854,827,15
Virginia,2020-05-10,24081,885,839,12
Virginia,2020-05-11,25070,989,850,11
Virginia,2020-05-12,25800,730,891,41
Virginia,2020-05-13,26746,946,927,36
Virginia,2020-05-14,27813,1067,955,28
Virginia,2020-05-15,28672,859,977,22
Virginia,2020-05-16,29683,1011,1002,25
Virginia,2020-05-17,30388,705,1009,7
Virginia,2020-05-18,31140,752,1014,5
Virginia,2020-05-19,32145,1005,1041,27
Virginia,2020-05-20,32908,763,1074,33
Virginia,2020-05-21,34137,1229,1099,25
Virginia,2020-05-22,34950,813,1136,37
Virginia,2020-05-23,35749,799,1159,23
Virginia,2020-05-24,36244,495,1171,12
Virginia,2020-05-25,37727,1483,1208,37
Virginia,2020-05-26,39342,1615,1236,28
Virginia,2020-05-27,40249,907,1281,45
Virginia,2020-05-28,41401,1152,1338,57
Virginia,2020-05-29,42533,1132,1358,20
Virginia,2020-05-30,43611,1078,1370,12
Virginia,2020-05-31,44607,996,1375,5
Virginia,2020-06-01,45398,791,1392,17
Virginia,2020-06-02,46239,841,1407,15
Virginia,2020-06-03,46905,666,1428,21
Virginia,2020-06-04,47856,951,1445,17
Virginia,2020-06-05,48532,676,1453,8
Virginia,2020-06-06,49397,865,1460,7
Virginia,2020-06-07,50681,1284,1472,12
Virginia,2020-06-08,51251,570,1477,5
Virginia,2020-06-09,51738,487,1496,19
Virginia,2020-06-10,52177,439,1514,18
Virginia,2020-06-11,52647,470,1520,6
Virginia,2020-06-12,53211,564,1534,14
Virginia,2020-06-13,53869,658,1541,7
Virginia,2020-06-14,54506,637,1546,5
Virginia,2020-06-15,54886,380,1552,6
Virginia,2020-06-16,55331,445,1570,18
Virginia,2020-06-17,55775,444,1583,13
Virginia,2020-06-18,56238,463,1586,3
Virginia,2020-06-19,56793,555,1602,16
Virginia,2020-06-20,57443,650,1607,5
Virginia,2020-06-21,57994,551,1611,4
Virginia,2020-06-22,58465,471,1620,9
Virginia,2020-06-23,58994,529,1645,25
Virginia,2020-06-24,59514,520,1661,16
Virginia,2020-06-25,59946,432,1675,14
Virginia,2020-06-26,60570,624,1700,25
Virginia,2020-06-27,61247,677,1724,24
Virginia,2020-06-28,61736,489,1732,8
Virginia,2020-06-29,62189,453,1740,8
Virginia,2020-06-30,62787,598,1763,23
Virginia,2020-07-01,63203,416,1786,23
Virginia,2020-07-02,63735,532,1816,30
Virginia,2020-07-03,64393,658,1845,29
Virginia,2020-07-04,65109,716,1849,4
Virginia,2020-07-05,65748,639,1853,4
Virginia,2020-07-06,66102,354,1853,0
Virginia,2020-07-07,66740,638,1881,28
Virginia,2020-07-08,67375,635,1905,24
Virginia,2020-07-09,67988,613,1937,32
Virginia,2020-07-10,68931,943,1958,21
Virginia,2020-07-11,69782,851,1962,4
Virginia,2020-07-12,70670,888,1966,4
Virginia,2020-07-13,71642,972,1968,2
Virginia,2020-07-14,72443,801,1977,9
Virginia,2020-07-15,73527,1084,1992,15
Virginia,2020-07-16,74431,904,2007,15
Virginia,2020-07-17,75433,1002,2013,6
Virginia,2020-07-18,76373,940,2025,12
Virginia,2020-07-19,77430,1057,2027,2
Virginia,2020-07-20,78375,945,2031,4
Virginia,2020-07-21,79371,996,2048,17
Virginia,2020-07-22,80393,1022,2051,3
Virginia,2020-07-23,81237,844,2054,3
Virginia,2020-07-24,82364,1127,2067,13
Washington,2020-01-21,1,0,0,0
Washington,2020-01-22,1,0,0,0
Washington,2020-01-23,1,0,0,0
Washington,2020-01-24,1,0,0,0
Washington,2020-01-25,1,0,0,0
Washington,2020-01-26,1,0,0,0
Washington,2020-01-27,1,0,0,0
Washington,2020-01-28,1,0,0,0
Washington,2020-01-29,1,0,0,0
Washington,2020-01-30,1,0,0,0
Washington,2020-01-31,1,0,0,0
Washington,2020-02-01,1,0,0,0
Washington,2020-02-02,1,0,0,0
Washington,2020-02-03,1,0,0,0
Washington,2020-02-04,1,0,0,0
Washington,2020-02-05,1,0,0,0
Washington,2020-02-06,1,0,0,0
Washington,2020-02-07,1,0,0,0
Washington,2020-02-08,1,0,0,0
Washington,2020-02-09,1,0,0,0
Washington,2020-02-10,1,0,0,0
Washington,2020-02-11,1,0,0,0
Washington,2020-02-12,1,0,0,0
Washington,2020-02-13,1,0,0,0
Washington,2020-02-14,1,0,0,0
Washington,2020-02-15,1,0,0,0
Washington,2020-02-16,1,0,0,0
Washington,2020-02-17,1,0,0,0
Washington,2020-02-18,1,0,0,0
Washington,2020-02-19,1,0,0,0
Washington,2020-02-20,1,0,0,0
Washington,2020-02-21,1,0,0,0
Washington,2020-02-22,1,0,0,0
Washington,2020-02-23,1,0,0,0
Washington,2020-02-24,5,4,0,0
Washington,2020-02-25,5,0,0,0
Washington,2020-02-26,5,0,0,0
Washington,2020-02-27,5,0,0,0
Washington,2020-02-28,7,2,0,0
Washington,2020-02-29,10,3,1,1
Washington,2020-03-01,17,7,3,2
Washington,2020-03-02,23,6,6,3
Washington,2020-03-03,32,9,10,4
Washington,2020-03-04,47,15,11,1
Washington,2020-03-05,75,28,11,0
Washington,2020-03-06,86,11,12,1
Washington,2020-03-07,110,24,16,4
Washington,2020-03-08,141,31,19,3
Washington,2020-03-09,179,38,22,3
Washington,2020-03-10,279,100,24,2
Washington,2020-03-11,338,59,29,5
Washington,2020-03-12,419,81,32,3
Washington,2020-03-13,511,92,37,5
Washington,2020-03-14,609,98,40,3
Washington,2020-03-15,675,66,42,2
Washington,2020-03-16,794,119,48,6
Washington,2020-03-17,908,114,54,6
Washington,2020-03-18,1026,118,68,14
Washington,2020-03-19,1228,202,75,7
Washington,2020-03-20,1404,176,83,8
Washington,2020-03-21,1655,251,95,12
Washington,2020-03-22,1844,189,97,2
Washington,2020-03-23,2101,257,110,13
Washington,2020-03-24,2469,368,123,13
Washington,2020-03-25,2585,116,130,7
Washington,2020-03-26,3208,623,152,22
Washington,2020-03-27,3770,562,179,27
Washington,2020-03-28,4311,541,193,14
Washington,2020-03-29,4897,586,209,16
Washington,2020-03-30,5180,283,221,12
Washington,2020-03-31,5293,113,226,5
Washington,2020-04-01,5589,296,250,24
Washington,2020-04-02,6586,997,272,22
Washington,2020-04-03,6967,381,293,21
Washington,2020-04-04,7499,532,318,25
Washington,2020-04-05,7985,486,344,26
Washington,2020-04-06,8385,400,383,39
Washington,2020-04-07,8683,298,409,26
Washington,2020-04-08,9098,415,430,21
Washington,2020-04-09,9609,511,456,26
Washington,2020-04-10,9888,279,483,27
Washington,2020-04-11,10227,339,498,15
Washington,2020-04-12,10414,187,511,13
Washington,2020-04-13,10547,133,525,14
Washington,2020-04-14,10711,164,552,27
Washington,2020-04-15,10806,95,572,20
Washington,2020-04-16,11180,374,588,16
Washington,2020-04-17,11479,299,610,22
Washington,2020-04-18,11850,371,629,19
Washington,2020-04-19,11864,14,637,8
Washington,2020-04-20,12255,391,661,24
Washington,2020-04-21,12410,155,683,22
Washington,2020-04-22,12606,196,696,13
Washington,2020-04-23,12981,375,717,21
Washington,2020-04-24,13197,216,731,14
Washington,2020-04-25,13565,368,743,12
Washington,2020-04-26,13744,179,757,14
Washington,2020-04-27,13958,214,771,14
Washington,2020-04-28,14165,207,792,21
Washington,2020-04-29,14490,325,805,13
Washington,2020-04-30,14814,324,822,17
Washington,2020-05-01,15134,320,829,7
Washington,2020-05-02,15383,249,833,4
Washington,2020-05-03,15943,560,840,7
Washington,2020-05-04,16047,104,846,6
Washington,2020-05-05,16234,187,863,17
Washington,2020-05-06,16873,639,881,18
Washington,2020-05-07,17187,314,903,22
Washington,2020-05-08,17477,290,915,12
Washington,2020-05-09,17629,152,925,10
Washington,2020-05-10,17781,152,939,14
Washington,2020-05-11,18172,391,957,18
Washington,2020-05-12,18382,210,972,15
Washington,2020-05-13,18492,110,977,5
Washington,2020-05-14,18861,369,991,14
Washington,2020-05-15,19131,270,1008,17
Washington,2020-05-16,19336,205,1015,7
Washington,2020-05-17,19514,178,1016,1
Washington,2020-05-18,19756,242,1020,4
Washington,2020-05-19,19988,232,1042,22
Washington,2020-05-20,20110,122,1045,3
Washington,2020-05-21,20280,170,1054,9
Washington,2020-05-22,20526,246,1061,7
Washington,2020-05-23,20740,214,1062,1
Washington,2020-05-24,20989,249,1069,7
Washington,2020-05-25,21265,276,1076,7
Washington,2020-05-26,21538,273,1091,15
Washington,2020-05-27,21825,287,1106,15
Washington,2020-05-28,22091,266,1116,10
Washington,2020-05-29,22377,286,1120,4
Washington,2020-05-30,22618,241,1126,6
Washington,2020-05-31,22814,196,1126,0
Washington,2020-06-01,23272,458,1133,7
Washington,2020-06-02,23608,336,1139,6
Washington,2020-06-03,23776,168,1145,6
Washington,2020-06-04,23999,223,1150,5
Washington,2020-06-05,24546,547,1160,10
Washington,2020-06-06,24767,221,1163,3
Washington,2020-06-07,25064,297,1163,0
Washington,2020-06-08,25593,529,1168,5
Washington,2020-06-09,25796,203,1181,13
Washington,2020-06-10,25940,144,1183,2
Washington,2020-06-11,26172,232,1198,15
Washington,2020-06-12,26576,404,1207,9
Washington,2020-06-13,26920,344,1216,9
Washington,2020-06-14,27135,215,1220,4
Washington,2020-06-15,27577,442,1223,3
Washington,2020-06-16,27949,372,1234,11
Washington,2020-06-17,28270,321,1229,0
Washington,2020-06-18,28663,393,1246,17
Washington,2020-06-19,29045,382,1258,12
Washington,2020-06-20,29466,421,1268,10
Washington,2020-06-21,29797,331,1271,3
Washington,2020-06-22,30443,646,1277,6
Washington,2020-06-23,30778,335,1285,8
Washington,2020-06-24,31400,622,1294,9
Washington,2020-06-25,31998,598,1301,7
Washington,2020-06-26,32489,491,1305,4
Washington,2020-06-27,33031,542,1311,6
Washington,2020-06-28,33341,310,1311,0
Washington,2020-06-29,34036,695,1321,10
Washington,2020-06-30,34541,505,1333,12
Washington,2020-07-01,35258,717,1340,7
Washington,2020-07-02,35921,663,1343,3
Washington,2020-07-03,36417,496,1353,10
Washington,2020-07-04,36799,382,1355,2
Washington,2020-07-05,37468,669,1360,5
Washington,2020-07-06,38517,1049,1370,10
Washington,2020-07-07,39063,546,1385,15
Washington,2020-07-08,39661,598,1395,10
Washington,2020-07-09,40369,708,1410,15
Washington,2020-07-10,41090,721,1426,16
Washington,2020-07-11,41326,236,1426,0
Washington,2020-07-12,42181,855,1438,12
Washington,2020-07-13,43538,1357,1439,1
Washington,2020-07-14,44257,719,1465,26
Washington,2020-07-15,45004,747,1486,21
Washington,2020-07-16,46268,1264,1492,6
Washington,2020-07-17,47226,958,1498,6
Washington,2020-07-18,47889,663,1509,11
Washington,2020-07-19,48601,712,1512,3
Washington,2020-07-20,49949,1348,1521,9
Washington,2020-07-21,50746,797,1531,10
Washington,2020-07-22,51442,696,1534,3
Washington,2020-07-23,52255,813,1548,14
Washington,2020-07-24,53279,1024,1591,43
West Virginia,2020-03-17,1,0,0,0
West Virginia,2020-03-18,2,1,0,0
West Virginia,2020-03-19,5,3,0,0
West Virginia,2020-03-20,8,3,0,0
West Virginia,2020-03-21,12,4,0,0
West Virginia,2020-03-22,16,4,0,0
West Virginia,2020-03-23,16,0,0,0
West Virginia,2020-03-24,39,23,0,0
West Virginia,2020-03-25,51,12,0,0
West Virginia,2020-03-26,76,25,0,0
West Virginia,2020-03-27,96,20,0,0
West Virginia,2020-03-28,113,17,0,0
West Virginia,2020-03-29,124,11,1,1
West Virginia,2020-03-30,145,21,1,0
West Virginia,2020-03-31,162,17,1,0
West Virginia,2020-04-01,191,29,2,1
West Virginia,2020-04-02,217,26,2,0
West Virginia,2020-04-03,242,25,2,0
West Virginia,2020-04-04,282,40,2,0
West Virginia,2020-04-05,325,43,3,1
West Virginia,2020-04-06,347,22,4,1
West Virginia,2020-04-07,413,66,4,0
West Virginia,2020-04-08,483,70,4,0
West Virginia,2020-04-09,524,41,5,1
West Virginia,2020-04-10,537,13,5,0
West Virginia,2020-04-11,593,56,6,1
West Virginia,2020-04-12,615,22,8,2
West Virginia,2020-04-13,638,23,9,1
West Virginia,2020-04-14,697,59,10,1
West Virginia,2020-04-15,725,28,12,2
West Virginia,2020-04-16,739,14,13,1
West Virginia,2020-04-17,776,37,16,3
West Virginia,2020-04-18,825,49,18,2
West Virginia,2020-04-19,890,65,20,2
West Virginia,2020-04-20,908,18,26,6
West Virginia,2020-04-21,929,21,26,0
West Virginia,2020-04-22,939,10,29,3
West Virginia,2020-04-23,981,42,31,2
West Virginia,2020-04-24,1010,29,32,1
West Virginia,2020-04-25,1025,15,33,1
West Virginia,2020-04-26,1054,29,34,1
West Virginia,2020-04-27,1078,24,37,3
West Virginia,2020-04-28,1096,18,38,1
West Virginia,2020-04-29,1110,14,40,2
West Virginia,2020-04-30,1126,16,44,4
West Virginia,2020-05-01,1152,26,47,3
West Virginia,2020-05-02,1185,33,50,3
West Virginia,2020-05-03,1196,11,50,0
West Virginia,2020-05-04,1225,29,50,0
West Virginia,2020-05-05,1243,18,50,0
West Virginia,2020-05-06,1277,34,51,1
West Virginia,2020-05-07,1298,21,51,0
West Virginia,2020-05-08,1324,26,52,1
West Virginia,2020-05-09,1348,24,53,1
West Virginia,2020-05-10,1363,15,54,1
West Virginia,2020-05-11,1370,7,57,3
West Virginia,2020-05-12,1379,9,58,1
West Virginia,2020-05-13,1405,26,59,1
West Virginia,2020-05-14,1435,30,62,3
West Virginia,2020-05-15,1448,13,64,2
West Virginia,2020-05-16,1470,22,65,1
West Virginia,2020-05-17,1492,22,67,2
West Virginia,2020-05-18,1502,10,68,1
West Virginia,2020-05-19,1514,12,68,0
West Virginia,2020-05-20,1567,53,69,1
West Virginia,2020-05-21,1603,36,71,2
West Virginia,2020-05-22,1705,102,72,1
West Virginia,2020-05-23,1729,24,72,0
West Virginia,2020-05-24,1771,42,72,0
West Virginia,2020-05-25,1782,11,73,1
West Virginia,2020-05-26,1854,72,74,1
West Virginia,2020-05-27,1899,45,74,0
West Virginia,2020-05-28,1935,36,74,0
West Virginia,2020-05-29,1972,37,74,0
West Virginia,2020-05-30,1989,17,75,1
West Virginia,2020-05-31,2010,21,75,0
West Virginia,2020-06-01,2028,18,76,1
West Virginia,2020-06-02,2056,28,78,2
West Virginia,2020-06-03,2077,21,78,0
West Virginia,2020-06-04,2102,25,79,1
West Virginia,2020-06-05,2119,17,84,5
West Virginia,2020-06-06,2136,17,84,0
West Virginia,2020-06-07,2144,8,84,0
West Virginia,2020-06-08,2161,17,84,0
West Virginia,2020-06-09,2179,18,84,0
West Virginia,2020-06-10,2193,14,85,1
West Virginia,2020-06-11,2217,24,86,1
West Virginia,2020-06-12,2249,32,88,2
West Virginia,2020-06-13,2274,25,88,0
West Virginia,2020-06-14,2290,16,88,0
West Virginia,2020-06-15,2322,32,88,0
West Virginia,2020-06-16,2341,19,88,0
West Virginia,2020-06-17,2376,35,88,0
West Virginia,2020-06-18,2418,42,88,0
West Virginia,2020-06-19,2468,50,88,0
West Virginia,2020-06-20,2500,32,88,0
West Virginia,2020-06-21,2543,43,89,1
West Virginia,2020-06-22,2571,28,90,1
West Virginia,2020-06-23,2593,22,92,2
West Virginia,2020-06-24,2629,36,92,0
West Virginia,2020-06-25,2693,64,92,0
West Virginia,2020-06-26,2729,36,92,0
West Virginia,2020-06-27,2781,52,93,1
West Virginia,2020-06-28,2831,50,93,0
West Virginia,2020-06-29,2869,38,93,0
West Virginia,2020-06-30,2904,35,93,0
West Virginia,2020-07-01,2979,75,93,0
West Virginia,2020-07-02,3053,74,93,0
West Virginia,2020-07-03,3126,73,93,0
West Virginia,2020-07-04,3205,79,94,1
West Virginia,2020-07-05,3335,130,95,1
West Virginia,2020-07-06,3442,107,95,0
West Virginia,2020-07-07,3505,63,95,0
West Virginia,2020-07-08,3707,202,95,0
West Virginia,2020-07-09,3826,119,95,0
West Virginia,2020-07-10,3983,157,95,0
West Virginia,2020-07-11,4146,163,96,1
West Virginia,2020-07-12,4244,98,96,0
West Virginia,2020-07-13,4313,69,97,1
West Virginia,2020-07-14,4407,94,97,0
West Virginia,2020-07-15,4557,150,98,1
West Virginia,2020-07-16,4657,100,99,1
West Virginia,2020-07-17,4783,126,100,1
West Virginia,2020-07-18,4922,139,100,0
West Virginia,2020-07-19,5042,120,100,0
West Virginia,2020-07-20,5142,100,100,0
West Virginia,2020-07-21,5199,57,101,1
West Virginia,2020-07-22,5461,262,102,1
West Virginia,2020-07-23,5550,89,103,1
West Virginia,2020-07-24,5695,145,103,0
Wisconsin,2020-02-05,1,0,0,0
Wisconsin,2020-02-06,1,0,0,0
Wisconsin,2020-02-07,1,0,0,0
Wisconsin,2020-02-08,1,0,0,0
Wisconsin,2020-02-09,1,0,0,0
Wisconsin,2020-02-10,1,0,0,0
Wisconsin,2020-02-11,1,0,0,0
Wisconsin,2020-02-12,1,0,0,0
Wisconsin,2020-02-13,1,0,0,0
Wisconsin,2020-02-14,1,0,0,0
Wisconsin,2020-02-15,1,0,0,0
Wisconsin,2020-02-16,1,0,0,0
Wisconsin,2020-02-17,1,0,0,0
Wisconsin,2020-02-18,1,0,0,0
Wisconsin,2020-02-19,1,0,0,0
Wisconsin,2020-02-20,1,0,0,0
Wisconsin,2020-02-21,1,0,0,0
Wisconsin,2020-02-22,1,0,0,0
Wisconsin,2020-02-23,1,0,0,0
Wisconsin,2020-02-24,1,0,0,0
Wisconsin,2020-02-25,1,0,0,0
Wisconsin,2020-02-26,1,0,0,0
Wisconsin,2020-02-27,1,0,0,0
Wisconsin,2020-02-28,1,0,0,0
Wisconsin,2020-02-29,1,0,0,0
Wisconsin,2020-03-01,1,0,0,0
Wisconsin,2020-03-02,1,0,0,0
Wisconsin,2020-03-03,1,0,0,0
Wisconsin,2020-03-04,1,0,0,0
Wisconsin,2020-03-05,1,0,0,0
Wisconsin,2020-03-06,1,0,0,0
Wisconsin,2020-03-07,1,0,0,0
Wisconsin,2020-03-08,1,0,0,0
Wisconsin,2020-03-09,2,1,0,0
Wisconsin,2020-03-10,3,1,0,0
Wisconsin,2020-03-11,6,3,0,0
Wisconsin,2020-03-12,8,2,0,0
Wisconsin,2020-03-13,19,11,0,0
Wisconsin,2020-03-14,27,8,0,0
Wisconsin,2020-03-15,33,6,0,0
Wisconsin,2020-03-16,47,14,0,0
Wisconsin,2020-03-17,72,25,0,0
Wisconsin,2020-03-18,106,34,0,0
Wisconsin,2020-03-19,155,49,2,2
Wisconsin,2020-03-20,216,61,3,1
Wisconsin,2020-03-21,281,65,4,1
Wisconsin,2020-03-22,382,101,4,0
Wisconsin,2020-03-23,418,36,5,1
Wisconsin,2020-03-24,481,63,5,0
Wisconsin,2020-03-25,623,142,7,2
Wisconsin,2020-03-26,754,131,10,3
Wisconsin,2020-03-27,930,176,16,6
Wisconsin,2020-03-28,1042,112,17,1
Wisconsin,2020-03-29,1120,78,17,0
Wisconsin,2020-03-30,1269,149,20,3
Wisconsin,2020-03-31,1351,82,25,5
Wisconsin,2020-04-01,1552,201,33,8
Wisconsin,2020-04-02,1730,178,37,4
Wisconsin,2020-04-03,1916,186,50,13
Wisconsin,2020-04-04,2112,196,60,10
Wisconsin,2020-04-05,2267,155,73,13
Wisconsin,2020-04-06,2440,173,83,10
Wisconsin,2020-04-07,2578,138,94,11
Wisconsin,2020-04-08,2756,178,107,13
Wisconsin,2020-04-09,2885,129,116,9
Wisconsin,2020-04-10,3068,183,131,15
Wisconsin,2020-04-11,3213,145,141,10
Wisconsin,2020-04-12,3341,128,145,4
Wisconsin,2020-04-13,3428,87,155,10
Wisconsin,2020-04-14,3555,127,172,17
Wisconsin,2020-04-15,3721,166,184,12
Wisconsin,2020-04-16,3875,154,197,13
Wisconsin,2020-04-17,4045,170,205,8
Wisconsin,2020-04-18,4199,154,212,7
Wisconsin,2020-04-19,4346,147,222,10
Wisconsin,2020-04-20,4499,153,231,9
Wisconsin,2020-04-21,4620,121,243,12
Wisconsin,2020-04-22,4845,225,247,4
Wisconsin,2020-04-23,5052,207,257,10
Wisconsin,2020-04-24,5356,304,262,5
Wisconsin,2020-04-25,5687,331,266,4
Wisconsin,2020-04-26,5911,224,274,8
Wisconsin,2020-04-27,6081,170,281,7
Wisconsin,2020-04-28,6289,208,300,19
Wisconsin,2020-04-29,6520,231,308,8
Wisconsin,2020-04-30,6854,334,316,8
Wisconsin,2020-05-01,7314,460,327,11
Wisconsin,2020-05-02,7660,346,334,7
Wisconsin,2020-05-03,7964,304,339,5
Wisconsin,2020-05-04,8236,272,340,1
Wisconsin,2020-05-05,8566,330,353,13
Wisconsin,2020-05-06,8901,335,362,9
Wisconsin,2020-05-07,9215,314,374,12
Wisconsin,2020-05-08,9590,375,384,10
Wisconsin,2020-05-09,9939,349,398,14
Wisconsin,2020-05-10,10219,280,400,2
Wisconsin,2020-05-11,10418,199,409,9
Wisconsin,2020-05-12,10617,199,418,9
Wisconsin,2020-05-13,10903,286,421,3
Wisconsin,2020-05-14,11280,377,434,13
Wisconsin,2020-05-15,11854,574,445,11
Wisconsin,2020-05-16,12368,514,453,8
Wisconsin,2020-05-17,12571,203,453,0
Wisconsin,2020-05-18,12722,151,459,6
Wisconsin,2020-05-19,13001,279,467,8
Wisconsin,2020-05-20,13574,573,481,14
Wisconsin,2020-05-21,13967,393,487,6
Wisconsin,2020-05-22,14557,590,496,9
Wisconsin,2020-05-23,14985,428,507,11
Wisconsin,2020-05-24,15362,377,510,3
Wisconsin,2020-05-25,15646,284,514,4
Wisconsin,2020-05-26,15923,277,517,3
Wisconsin,2020-05-27,16565,642,539,22
Wisconsin,2020-05-28,17211,646,550,11
Wisconsin,2020-05-29,17784,573,569,19
Wisconsin,2020-05-30,18249,465,588,19
Wisconsin,2020-05-31,18418,169,594,6
Wisconsin,2020-06-01,18556,138,597,3
Wisconsin,2020-06-02,18949,393,610,13
Wisconsin,2020-06-03,19614,665,618,8
Wisconsin,2020-06-04,20075,461,627,9
Wisconsin,2020-06-05,20427,352,634,7
Wisconsin,2020-06-06,20701,274,646,12
Wisconsin,2020-06-07,20950,249,648,2
Wisconsin,2020-06-08,21161,211,650,2
Wisconsin,2020-06-09,21435,274,662,12
Wisconsin,2020-06-10,24091,2656,679,17
Wisconsin,2020-06-11,24411,320,691,12
Wisconsin,2020-06-12,24733,322,698,7
Wisconsin,2020-06-13,25026,293,700,2
Wisconsin,2020-06-14,25307,281,702,2
Wisconsin,2020-06-15,25530,223,703,1
Wisconsin,2020-06-16,25829,299,710,7
Wisconsin,2020-06-17,26167,338,719,9
Wisconsin,2020-06-18,26611,444,725,6
Wisconsin,2020-06-19,26913,302,736,11
Wisconsin,2020-06-20,27314,401,751,15
Wisconsin,2020-06-21,27598,284,751,0
Wisconsin,2020-06-22,27849,251,751,0
